Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,16/10/2021,20:00,PSV Eindhoven,Zwolle,3,1,H,1.16,8.4,17.93,1.14,9.67,18.75,1.9,1.99,-2.25,-2.25,1.43,2.89,2.5
N1,17/10/2021,11:15,AZ Alkmaar,Utrecht,5,1,H,2.1,3.84,3.42,1.96,4.05,3.68,1.96,1.94,-0.25,-0.5,1.69,2.27,2.5
N1,17/10/2021,13:30,Nijmegen,Vitesse,0,1,A,3.08,3.71,2.31,2.91,3.55,2.49,2.12,1.81,0.25,0,1.88,2.01,2.5
N1,17/10/2021,13:30,Sparta Rotterdam,Groningen,1,1,D,2.4,3.35,3.21,2.54,3.38,2.97,1.81,2.12,-0.25,0,2.05,1.85,2.5
N1,17/10/2021,15:45,Twente,Willem II,1,1,D,1.76,3.9,4.85,1.66,4.04,5.48,1.85,2.07,-0.75,-0.75,1.89,2,2.5
N1,22/10/2021,19:00,Willem II,For Sittard,1,1,D,1.98,3.82,3.82,1.88,3.86,4.17,1.88,2.02,-0.5,-0.5,1.85,2.04,2.5
N1,23/10/2021,17:45,Utrecht,Heerenveen,2,1,H,1.48,4.7,6.97,1.4,5.3,7.91,1.79,2.13,-1.25,-1.25,1.47,2.8,2.5
N1,23/10/2021,19:00,Zwolle,Heracles,1,0,H,3.09,3.66,2.32,3.1,3.38,2.44,1.83,2.1,0.25,0.25,2.09,1.8,2.5
N1,23/10/2021,20:00,Waalwijk,Sparta Rotterdam,1,0,H,2.72,3.61,2.61,2.7,3.48,2.71,1.95,1.95,0,0,1.97,1.92,2.5
N1,24/10/2021,11:15,Twente,Nijmegen,1,2,A,1.74,3.98,4.89,1.67,3.99,5.54,1.86,2.05,-0.75,-0.75,1.93,1.96,2.5
N1,24/10/2021,13:30,Cambuur,Feyenoord,2,3,A,5.44,4.79,1.56,5.47,4.52,1.6,1.93,1.97,1,1,1.48,2.75,2.5
